leaguegoals	isamongtopscorers	yellows	isamongtopscorersinteam	jerseynumber	position	artificialkey	teamid	injury	leagueappearances	prevform	istopscorer	playerid	form	reds
0	0	1	0	6	13	4548	110326	0	5	3	0	188206	3	0
0	0	1	0	8	15	4549	110326	0	4	3	0	199509	3	0
0	0	0	0	23	27	4550	110326	0	4	3	0	193683	3	0
1	0	0	1	17	24	4551	110326	0	5	3	0	204982	3	0
0	0	0	0	13	26	4552	110326	0	3	3	0	157300	3	1
0	0	0	0	1	28	4553	110326	0	0	3	0	196316	3	0
0	0	0	0	33	28	4554	110326	0	0	3	0	169483	3	0
0	0	2	0	15	28	4555	110326	0	4	3	0	190530	3	0
0	0	0	0	4	28	4556	110326	0	3	3	0	193074	3	0
0	0	1	0	7	28	4557	110326	0	1	3	0	183453	3	0
0	0	0	0	14	28	4558	110326	0	4	3	0	194855	3	0
0	0	0	0	11	28	4559	110326	0	0	3	0	209815	3	0
0	0	0	0	10	28	4560	110326	0	1	3	0	210534	3	0
0	0	0	0	9	28	4561	110326	0	0	3	0	209819	3	0
1	0	0	1	31	28	4562	110326	0	2	3	0	210877	3	0
0	0	0	0	21	28	4563	110326	0	0	3	0	205213	3	0
0	0	0	0	16	28	4564	110326	0	0	3	0	205441	3	0
0	0	1	0	30	0	4565	110569	0	5	3	0	204240	3	0
0	0	2	0	15	3	4566	110569	0	5	3	0	199313	3	0
0	0	1	0	6	4	4567	110569	0	5	3	0	203930	3	0
0	0	1	0	19	6	4568	110569	0	2	3	0	189155	3	0
0	0	2	0	26	7	4569	110569	0	5	3	0	163466	3	0
0	0	0	0	8	9	4570	110569	0	0	3	0	184271	3	0
0	0	2	0	23	11	4571	110569	0	5	3	0	150657	3	0
0	0	0	0	7	17	4572	110569	0	5	3	0	193427	3	0
2	0	0	1	20	18	4573	110569	0	3	3	0	200966	3	0
2	0	0	1	11	19	4574	110569	0	5	3	0	199456	3	0
2	0	2	1	9	25	4575	110569	0	5	3	0	179071	3	0
0	0	0	0	16	28	4576	110569	0	0	3	0	197221	3	0
0	0	2	0	27	28	4577	110569	0	2	3	0	51620	3	0
0	0	0	0	33	28	4578	110569	0	5	3	0	210527	3	0
0	0	2	0	28	28	4579	110569	0	5	3	0	209288	3	0
1	0	0	1	17	28	4580	110569	0	3	3	0	204238	3	0
0	0	0	0	12	28	4581	110569	0	3	3	0	207538	3	0
0	0	0	0	10	28	4582	110569	0	3	3	0	50949	3	0
0	0	0	0	3	28	4583	110569	0	0	3	0	207780	3	0
0	0	0	0	4	28	4584	110569	0	0	3	0	188602	3	0
0	0	0	0	25	28	4585	110569	0	3	3	0	199291	3	0
0	0	0	0	22	28	4586	110569	0	0	3	0	200967	3	0
0	0	0	0	24	28	4587	110569	0	0	3	0	210722	3	0
0	0	0	0	18	29	4588	110569	0	1	3	0	207536	3	0
0	0	0	0	2	29	4589	110569	0	0	3	0	200968	3	0
0	0	0	0	32	29	4590	110569	0	0	3	0	210526	3	0
0	0	0	0	40	29	4591	110569	0	0	3	0	139248	3	0
0	0	0	0	21	29	4592	110569	0	0	3	0	204239	3	0
0	0	1	0	1	0	4596	111989	0	5	3	0	49472	3	0
0	0	0	0	13	2	4597	111989	0	5	3	0	187937	3	1
0	0	0	0	5	4	4598	111989	0	5	3	0	179918	3	0
0	0	1	0	2	5	4599	111989	0	3	3	0	195319	3	0
0	0	0	0	20	6	4600	111989	0	5	3	0	206493	3	0
0	0	0	0	15	8	4601	111989	0	3	3	0	163425	3	0
0	0	0	0	10	23	4602	111989	0	3	3	0	196569	3	0
0	0	0	0	8	13	4603	111989	0	4	3	0	111503	3	0
1	0	0	1	24	15	4604	111989	0	5	3	0	112384	3	0
0	0	0	0	17	27	4605	111989	0	5	3	0	209708	3	0
1	0	0	1	18	25	4606	111989	0	4	3	0	135282	3	0
0	0	0	0	30	28	4607	111989	0	0	3	0	157936	3	0
0	0	0	0	22	28	4608	111989	0	2	3	0	192739	3	0
0	0	1	0	4	28	4609	111989	0	2	3	0	183926	3	0
1	0	2	1	7	28	4610	111989	0	5	3	0	11	3	0
1	0	1	1	23	28	4611	111989	0	3	3	0	176997	3	0
1	0	0	1	12	28	4612	111989	0	5	3	0	188381	3	0
0	0	0	0	6	28	4613	111989	0	3	3	0	205692	3	0
0	0	0	0	26	28	4614	111989	0	0	3	0	207630	3	0
0	0	0	0	11	28	4615	111989	0	0	3	0	169806	3	0
0	0	0	0	29	28	4616	111989	0	2	3	0	209710	3	0
0	0	0	0	25	28	4617	111989	0	1	3	0	205686	3	0
0	0	0	0	14	28	4618	111989	0	0	3	0	188788	3	0
0	0	0	0	9	29	4619	111989	0	0	3	0	114555	3	0
0	0	0	0	16	29	4620	111989	0	0	3	0	193265	3	0
0	0	0	0	19	29	4621	111989	0	0	3	0	205683	3	0
0	0	0	0	21	29	4622	111989	0	0	3	0	205690	3	0
0	0	0	0	27	29	4623	111989	0	0	3	0	211240	3	0
0	0	0	0	1	0	4624	21	0	1	3	0	167495	3	0
0	0	0	0	21	3	4625	21	0	1	3	0	121939	3	0
0	0	1	0	17	4	4626	21	0	1	3	0	183907	3	0
0	0	0	0	28	6	4627	21	0	1	3	0	192620	3	0
0	0	0	0	27	7	4628	21	0	0	3	0	197445	3	0
0	0	0	0	8	9	4629	21	0	0	3	0	177610	3	0
0	0	0	0	31	11	4630	21	0	1	3	0	121944	3	0
0	0	0	0	10	12	4631	21	0	1	3	0	9014	3	0
0	0	0	0	7	16	4632	21	0	0	3	0	156616	3	0
1	1	0	1	25	18	4633	21	0	1	3	0	189596	3	0
0	0	0	0	33	25	4634	21	0	0	3	0	150418	3	0
0	0	0	0	22	28	4635	21	0	0	3	0	107713	3	0
0	0	0	0	4	28	4636	21	0	1	3	0	158625	3	0
0	0	1	0	30	28	4637	21	0	1	3	0	185221	3	0
0	0	0	0	11	28	4638	21	0	1	3	0	193348	3	0
0	0	0	0	39	28	4639	21	0	1	3	0	182521	3	0
0	0	0	0	14	28	4640	21	0	1	3	0	25420	3	0
1	1	0	1	9	28	4641	21	0	1	3	0	181783	3	0
0	0	0	0	5	28	4642	21	0	0	3	0	16897	3	0
0	0	0	0	26	28	4643	21	0	0	3	0	194727	3	0
0	0	0	0	13	28	4644	21	0	0	3	0	168607	3	0
0	0	0	0	44	28	4645	21	0	1	3	0	121622	3	0
0	0	0	0	36	28	4646	21	0	0	3	0	208333	3	0
0	0	0	0	23	29	4647	21	0	0	3	0	206591	3	0
0	0	0	0	24	29	4648	21	0	0	3	0	204439	3	0
0	0	0	0	32	29	4649	21	0	0	3	0	210019	3	0
0	0	0	0	20	29	4650	21	0	0	3	0	210020	3	0
0	0	0	0	1	0	4651	22	0	1	3	0	2196	3	0
0	0	0	0	26	3	4652	22	0	0	3	0	173771	3	0
0	0	0	0	4	4	4653	22	0	1	3	0	183556	3	0
0	0	0	0	15	6	4654	22	0	1	3	0	178603	3	0
0	0	0	0	29	7	4655	22	0	1	3	0	188802	3	0
0	0	1	0	8	9	4656	22	0	1	3	0	186942	3	0
0	0	1	0	5	11	4657	22	0	1	3	0	5485	3	0
0	0	0	0	16	12	4658	22	0	1	3	0	164994	3	0
0	0	0	0	19	16	4659	22	0	1	3	0	188352	3	0
1	1	0	1	11	18	4660	22	0	1	3	0	188350	3	0
0	0	0	0	9	25	4661	22	0	1	3	0	188545	3	0
0	0	0	0	20	28	4662	22	0	0	3	0	182435	3	0
0	0	0	0	27	28	4663	22	0	0	3	0	176957	3	0
0	0	0	0	6	28	4664	22	0	0	3	0	177458	3	0
0	0	0	0	7	28	4665	22	0	1	3	0	200857	3	0
1	1	0	1	10	28	4666	22	0	1	3	0	192318	3	0
0	0	0	0	14	28	4667	22	0	1	3	0	181458	3	0
0	0	0	0	23	28	4668	22	0	0	3	0	190664	3	0
0	0	0	0	32	28	4669	22	0	0	3	0	203106	3	0
0	0	0	0	24	28	4670	22	0	0	3	0	203544	3	0
0	0	0	0	22	28	4671	22	0	0	3	0	105342	3	0
0	0	0	0	21	28	4672	22	0	1	3	0	122048	3	0
0	0	0	0	28	28	4673	22	0	0	3	0	199002	3	0
0	0	0	0	3	29	4674	22	0	0	3	0	190826	3	0
0	0	0	0	33	29	4675	22	0	0	3	0	208764	3	0
0	0	0	0	31	29	4676	22	0	0	3	0	203979	3	0
0	0	0	0	30	29	4677	22	0	0	3	0	204451	3	0
0	0	0	0	34	29	4678	22	0	0	3	0	197031	3	0
0	0	0	0	35	29	4679	22	0	0	3	0	210324	3	0
0	0	0	0	25	29	4680	22	0	0	3	0	209491	3	0
0	0	0	0	37	29	4681	22	0	0	3	0	210665	3	0
0	0	0	0	38	29	4682	22	0	0	3	0	207920	3	0
0	0	0	0	1	0	4683	23	0	1	3	0	192448	3	0
0	0	1	0	24	3	4684	23	0	1	3	0	190520	3	0
0	0	0	0	39	4	4685	23	0	1	3	0	1611	3	0
0	0	0	0	15	6	4686	23	0	0	3	0	190150	3	0
0	0	0	0	3	7	4687	23	0	1	3	0	125071	3	0
0	0	0	0	16	9	4688	23	0	1	3	0	182888	3	0
0	0	1	0	34	11	4689	23	0	1	3	0	199503	3	0
0	0	0	0	7	12	4690	23	0	1	3	0	198077	3	0
1	1	0	1	18	16	4691	23	0	1	3	0	156776	3	0
1	1	0	1	19	24	4692	23	0	1	3	0	53013	3	0
0	0	0	0	9	26	4693	23	0	1	3	0	189805	3	0
0	0	0	0	33	28	4694	23	0	0	3	0	115888	3	0
0	0	0	0	4	28	4695	23	0	1	3	0	138532	3	0
0	0	0	0	17	28	4696	23	0	0	3	0	144429	3	0
0	0	0	0	6	28	4697	23	0	0	3	0	200754	3	0
0	0	0	0	5	28	4698	23	0	1	3	0	205895	3	0
0	0	0	0	31	28	4699	23	0	1	3	0	209504	3	0
0	0	0	0	10	28	4700	23	0	1	3	0	49674	3	0
0	0	0	0	22	28	4701	23	0	0	3	0	193749	3	0
0	0	0	0	25	28	4702	23	0	0	3	0	205966	3	0
0	0	0	0	8	28	4703	23	0	0	3	0	200469	3	0
0	0	0	0	14	28	4704	23	0	0	3	0	45721	3	0
0	0	0	0	2	28	4705	23	0	0	3	0	192567	3	0
0	0	0	0	27	29	4706	23	0	0	3	0	204307	3	0
0	0	0	0	30	29	4707	23	0	0	3	0	209485	3	0
0	0	0	0	37	29	4708	23	0	0	3	0	204333	3	0
0	0	0	0	21	29	4709	23	0	0	3	0	204092	3	0
0	0	0	0	1	0	4710	25	0	1	3	0	193698	3	0
0	0	0	0	24	3	4711	25	0	0	3	0	192754	3	0
0	0	0	0	28	4	4712	25	0	1	3	0	207862	3	0
0	0	0	0	3	6	4713	25	0	1	3	0	194196	3	0
0	0	0	0	25	7	4714	25	0	1	3	0	201016	3	0
0	0	0	0	17	12	4715	25	0	1	3	0	201982	3	0
0	0	0	0	7	13	4716	25	0	1	3	0	53815	3	0
0	0	0	0	23	15	4717	25	0	1	3	0	177520	3	0
0	0	0	0	40	16	4718	25	0	0	3	0	197083	3	0
1	1	0	1	20	21	4719	25	0	1	3	0	183574	3	0
0	0	0	0	35	25	4720	25	0	1	3	0	165176	3	0
0	0	0	0	19	28	4721	25	0	0	3	0	199803	3	0
0	0	0	0	41	28	4722	25	0	1	3	0	205588	3	0
0	0	0	0	18	28	4723	25	0	1	3	0	188586	3	0
0	0	0	0	31	28	4724	25	0	1	3	0	177036	3	0
0	0	0	0	14	28	4725	25	0	1	3	0	186504	3	0
0	0	0	0	21	28	4726	25	0	1	3	0	199854	3	0
0	0	0	0	11	28	4727	25	0	0	3	0	171983	3	0
0	0	0	0	8	28	4728	25	0	0	3	0	175990	3	0
0	0	0	0	6	28	4729	25	0	0	3	0	186267	3	0
0	0	0	0	9	28	4730	25	0	0	3	0	208017	3	0
0	0	0	0	4	28	4731	25	0	0	3	0	186400	3	0
0	0	0	0	26	28	4732	25	0	0	3	0	177965	3	0
0	0	0	0	2	29	4733	25	0	0	3	0	180942	3	0
0	0	0	0	36	29	4734	25	0	0	3	0	202789	3	0
0	0	0	0	22	29	4735	25	0	0	3	0	190667	3	0
0	0	0	0	33	29	4736	25	0	0	3	0	209844	3	0
0	0	0	0	30	29	4737	25	0	0	3	0	209846	3	0
0	0	0	0	15	0	4738	28	0	1	3	0	121933	3	0
0	0	0	0	5	3	4739	28	0	1	3	0	195363	3	0
0	0	1	0	4	4	4740	28	0	1	3	0	52270	3	0
0	0	0	0	3	6	4741	28	0	1	3	0	171831	3	0
0	0	0	0	6	7	4742	28	0	1	3	0	164491	3	0
0	0	0	0	14	9	4743	28	0	0	3	0	201144	3	0
0	0	0	0	19	11	4744	28	0	0	3	0	190873	3	0
0	0	0	0	40	12	4745	28	0	1	3	0	200104	3	0
0	0	1	0	7	16	4746	28	0	1	3	0	164493	3	0
0	0	0	0	23	18	4747	28	0	0	3	0	45574	3	0
0	0	0	0	10	25	4748	28	0	1	3	0	192302	3	0
0	0	0	0	12	28	4749	28	0	0	3	0	189387	3	0
0	0	0	0	20	28	4750	28	0	0	3	0	45708	3	0
0	0	0	0	2	28	4751	28	0	1	3	0	189388	3	0
0	0	0	0	8	28	4752	28	0	0	3	0	191053	3	0
0	0	1	0	21	28	4753	28	0	1	3	0	193426	3	0
0	0	0	0	11	28	4754	28	0	0	3	0	177398	3	0
0	0	0	0	16	28	4755	28	0	1	3	0	176733	3	0
0	0	0	0	22	28	4756	28	0	1	3	0	197777	3	0
0	0	1	0	13	28	4757	28	0	1	3	0	183632	3	0
0	0	0	0	17	28	4758	28	0	0	3	0	206209	3	0
0	0	0	0	44	28	4759	28	0	0	3	0	186687	3	0
0	0	0	0	18	28	4760	28	0	0	3	0	190761	3	0
0	0	0	0	30	29	4761	28	0	0	3	0	51008	3	0
0	0	0	0	25	29	4762	28	0	1	3	0	152996	3	0
0	0	0	0	33	29	4763	28	0	0	3	0	210697	3	0
0	0	0	0	37	29	4764	28	0	0	3	0	204420	3	0
0	0	0	0	1	29	4765	28	0	0	3	0	150278	3	0
0	0	0	0	32	29	4766	28	0	0	3	0	210698	3	0
0	0	0	0	24	29	4767	28	0	0	3	0	183606	3	0
0	0	0	0	1	0	4768	32	0	1	3	0	192563	3	0
0	0	1	0	2	3	4769	32	0	1	3	0	183426	3	0
0	0	0	0	4	4	4770	32	0	1	3	0	198202	3	0
0	0	0	0	21	6	4771	32	0	1	3	0	185239	3	0
0	0	0	0	24	7	4772	32	0	1	3	0	167308	3	0
0	0	0	0	8	13	4773	32	0	1	3	0	177457	3	0
0	0	0	0	3	14	4774	32	0	1	3	0	189246	3	0
0	0	0	0	6	15	4775	32	0	1	3	0	121122	3	0
0	0	0	0	38	20	4776	32	0	1	3	0	202857	3	0
0	0	0	0	9	22	4777	32	0	1	3	0	193130	3	0
1	1	1	1	11	25	4778	32	0	1	3	0	137262	3	0
0	0	0	0	33	28	4779	32	0	0	3	0	121937	3	0
0	0	0	0	5	28	4780	32	0	0	3	0	51021	3	0
0	0	0	0	20	28	4781	32	0	0	3	0	204963	3	0
0	0	0	0	14	28	4782	32	0	0	3	0	181106	3	0
0	0	0	0	27	28	4783	32	0	1	3	0	167431	3	0
0	0	0	0	10	28	4784	32	0	0	3	0	169195	3	0
0	0	0	0	7	28	4785	32	0	1	3	0	209827	3	0
0	0	0	0	13	28	4786	32	0	0	3	0	189235	3	0
0	0	0	0	18	28	4787	32	0	0	3	0	177934	3	0
0	0	0	0	23	28	4788	32	0	0	3	0	209828	3	0
0	0	0	0	36	28	4789	32	0	0	3	0	210366	3	0
0	0	0	0	31	28	4790	32	0	0	3	0	208623	3	0
0	0	0	0	30	29	4791	32	0	0	3	0	208589	3	0
0	0	0	0	28	29	4792	32	0	0	3	0	208370	3	0
0	0	0	0	22	29	4793	32	0	0	3	0	162927	3	0
0	0	0	0	36	0	4794	34	0	0	3	0	199833	3	0
0	0	0	0	4	3	4795	34	0	0	3	0	179784	3	0
0	0	0	0	14	4	4796	34	0	1	3	0	184477	3	0
0	0	0	0	32	6	4797	34	0	1	3	0	197061	3	0
0	0	0	0	23	7	4798	34	0	1	3	0	139313	3	0
0	0	1	0	13	9	4799	34	0	1	3	0	112847	3	0
0	0	0	0	33	11	4800	34	0	1	3	0	186296	3	0
0	0	0	0	17	12	4801	34	0	0	3	0	158133	3	0
0	0	0	0	11	16	4802	34	0	0	3	0	158372	3	0
1	1	1	1	10	18	4803	34	0	1	3	0	188154	3	0
1	1	0	1	25	25	4804	34	0	1	3	0	148803	3	0
0	0	0	0	34	28	4805	34	0	1	3	0	11769	3	0
0	0	0	0	21	28	4806	34	0	0	3	0	30663	3	0
0	0	0	0	12	28	4807	34	0	0	3	0	198113	3	0
0	0	0	0	27	28	4808	34	0	1	3	0	52752	3	0
0	0	1	0	31	28	4809	34	0	1	3	0	202166	3	0
0	0	0	0	19	28	4810	34	0	0	3	0	164478	3	0
0	0	0	0	20	28	4811	34	0	0	3	0	190362	3	0
0	0	0	0	22	28	4812	34	0	1	3	0	191541	3	0
0	0	0	0	8	28	4813	34	0	1	3	0	147921	3	0
0	0	0	0	3	28	4814	34	0	0	3	0	192679	3	0
0	0	0	0	28	28	4815	34	0	0	3	0	194089	3	0
0	0	0	0	35	28	4816	34	0	0	3	0	207993	3	0
0	0	0	0	1	29	4817	34	0	0	3	0	179783	3	0
0	0	0	0	15	29	4818	34	0	0	3	0	172881	3	0
0	0	0	0	1	0	4819	36	0	1	3	0	186569	3	0
0	0	0	0	2	3	4820	36	0	0	3	0	207472	3	0
0	0	1	0	5	4	4821	36	0	1	3	0	177519	3	0
0	0	0	0	14	6	4822	36	0	1	3	0	156434	3	0
0	0	0	0	15	7	4823	36	0	1	3	0	49116	3	0
0	0	0	0	4	9	4824	36	0	1	3	0	158676	3	0
0	0	0	0	20	11	4825	36	0	1	3	0	158856	3	0
0	0	0	0	7	12	4826	36	0	1	3	0	177666	3	0
0	0	0	0	31	16	4827	36	0	0	3	0	194365	3	0
0	0	0	0	30	18	4828	36	0	1	3	0	150360	3	0
0	0	0	0	9	25	4829	36	0	1	3	0	162369	3	0
0	0	0	0	22	28	4830	36	0	0	3	0	107103	3	0
0	0	0	0	6	28	4831	36	0	1	3	0	189922	3	0
0	0	0	0	23	28	4832	36	0	1	3	0	164633	3	0
0	0	0	0	21	28	4833	36	0	0	3	0	149064	3	0
0	0	0	0	8	28	4834	36	0	0	3	0	168650	3	0
0	0	0	0	16	28	4835	36	0	1	3	0	183909	3	0
0	0	0	0	18	28	4836	36	0	1	3	0	101378	3	0
0	0	0	0	13	28	4837	36	0	0	3	0	183362	3	0
0	0	0	0	17	28	4838	36	0	1	3	0	189263	3	0
0	0	0	0	11	28	4839	36	0	0	3	0	107320	3	0
0	0	0	0	10	28	4840	36	0	0	3	0	193886	3	0
0	0	0	0	36	28	4841	36	0	0	3	0	200953	3	0
0	0	0	0	19	29	4842	36	0	0	3	0	204497	3	0
0	0	0	0	26	29	4843	36	0	0	3	0	204493	3	0
0	0	0	0	24	29	4844	36	0	0	3	0	205452	3	0
0	0	0	0	33	29	4845	36	0	0	3	0	205455	3	0
0	0	0	0	1	0	4846	38	0	1	3	0	193312	3	0
1	1	0	1	23	3	4847	38	0	1	3	0	186330	3	0
0	0	0	0	22	4	4848	38	0	1	3	0	172879	3	0
0	0	0	0	15	6	4849	38	0	1	3	0	177578	3	0
0	0	0	0	13	7	4850	38	0	0	3	0	195258	3	0
0	0	0	0	8	10	4851	38	0	1	3	0	101336	3	0
0	0	0	0	7	23	4852	38	0	1	3	0	184200	3	0
0	0	0	0	6	13	4853	38	0	1	3	0	192985	3	0
0	0	1	0	16	15	4854	38	0	1	3	0	173474	3	0
0	0	0	0	11	27	4855	38	0	1	3	0	172049	3	0
0	0	0	0	24	25	4856	38	0	1	3	0	183580	3	0
0	0	0	0	20	28	4857	38	0	0	3	0	186941	3	0
0	0	0	0	5	28	4858	38	0	0	3	0	184852	3	0
0	0	1	0	17	28	4859	38	0	1	3	0	193211	3	0
0	0	0	0	44	28	4860	38	0	0	3	0	193311	3	0
0	0	0	0	10	28	4861	38	0	0	3	0	189595	3	0
0	0	0	0	14	28	4862	38	0	1	3	0	158138	3	0
0	0	0	0	19	28	4863	38	0	0	3	0	176038	3	0
0	0	0	0	26	28	4864	38	0	0	3	0	202512	3	0
0	0	0	0	25	28	4865	38	0	0	3	0	204193	3	0
0	0	0	0	41	28	4866	38	0	1	3	0	205431	3	0
0	0	0	0	35	28	4867	38	0	0	3	0	192437	3	0
0	0	0	0	34	28	4868	38	0	0	3	0	204318	3	0
0	0	0	0	31	29	4869	38	0	0	3	0	191169	3	0
0	0	0	0	33	29	4870	38	0	0	3	0	25110	3	0
0	0	0	0	3	29	4871	38	0	0	3	0	191050	3	0
0	0	0	0	18	29	4872	38	0	0	3	0	191066	3	0
0	0	0	0	28	29	4873	38	0	0	3	0	209988	3	0
0	0	0	0	27	29	4874	38	0	0	3	0	210042	3	0
0	0	0	0	32	29	4875	38	0	0	3	0	204436	3	0
0	0	0	0	29	29	4876	38	0	0	3	0	210041	3	0
0	0	0	0	30	29	4877	38	0	0	3	0	209990	3	0
0	0	0	0	40	29	4878	38	0	0	3	0	204044	3	0
0	0	0	0	26	0	4879	165	0	1	3	0	194050	3	0
0	0	0	0	7	3	4880	165	0	1	3	0	177521	3	0
0	0	1	0	19	4	4881	165	0	1	3	0	11998	3	0
0	0	0	0	5	6	4882	165	0	1	3	0	182713	3	0
0	0	0	0	6	7	4883	165	0	1	3	0	183064	3	0
0	0	0	0	13	9	4884	165	0	0	3	0	127747	3	0
0	0	0	0	8	11	4885	165	0	1	3	0	177404	3	0
0	0	0	0	36	12	4886	165	0	1	3	0	202088	3	0
0	0	0	0	14	16	4887	165	0	1	3	0	192732	3	0
0	0	1	0	24	24	4888	165	0	1	3	0	177772	3	0
0	0	0	0	20	26	4889	165	0	0	3	0	140526	3	0
0	0	0	0	1	28	4890	165	0	0	3	0	183070	3	0
0	0	0	0	2	28	4891	165	0	0	3	0	194053	3	0
0	0	0	0	22	28	4892	165	0	0	3	0	198849	3	0
0	0	0	0	10	28	4893	165	0	1	3	0	170798	3	0
0	0	0	0	16	28	4894	165	0	1	3	0	179712	3	0
0	0	0	0	23	28	4895	165	0	1	3	0	189077	3	0
0	0	0	0	11	28	4896	165	0	0	3	0	11125	3	0
0	0	0	0	27	28	4897	165	0	0	3	0	172041	3	0
0	0	0	0	18	28	4898	165	0	0	3	0	209620	3	0
0	0	0	0	21	28	4899	165	0	0	3	0	204137	3	0
0	0	0	0	34	28	4900	165	0	0	3	0	183661	3	0
0	0	0	0	9	28	4901	165	0	0	3	0	186939	3	0
0	0	0	0	4	29	4902	165	0	0	3	0	201925	3	0
0	0	0	0	17	29	4903	165	0	0	3	0	210237	3	0
0	0	0	0	15	29	4904	165	0	0	3	0	210236	3	0
0	0	0	0	30	29	4905	165	0	0	3	0	202087	3	0
0	0	0	0	33	29	4906	165	0	1	3	0	210314	3	0
0	0	0	0	25	29	4907	165	0	0	3	0	211050	3	0
0	0	0	0	29	29	4908	165	0	0	3	0	210172	3	0
0	0	0	0	29	0	4909	169	0	1	3	0	114126	3	0
0	0	0	0	26	3	4910	169	0	1	3	0	175962	3	0
0	0	1	0	15	4	4911	169	0	1	3	0	190752	3	0
0	0	0	0	4	6	4912	169	0	1	3	0	116620	3	0
0	0	0	0	6	7	4913	169	0	1	3	0	150415	3	0
0	0	0	0	7	9	4914	169	0	0	3	0	165174	3	0
0	0	0	0	19	11	4915	169	0	1	3	0	168561	3	0
0	0	1	0	27	17	4916	169	0	1	3	0	183871	3	0
1	1	0	1	25	18	4917	169	0	1	3	0	42521	3	0
0	0	0	0	10	19	4918	169	0	1	3	0	183569	3	0
0	0	0	0	28	25	4919	169	0	1	3	0	184789	3	0
0	0	0	0	33	28	4920	169	0	0	3	0	50920	3	0
0	0	0	0	3	28	4921	169	0	1	3	0	141272	3	0
0	0	0	0	8	28	4922	169	0	0	3	0	141092	3	0
0	0	0	0	14	28	4923	169	0	1	3	0	189606	3	0
0	0	0	0	23	28	4924	169	0	1	3	0	189234	3	0
0	0	0	0	9	28	4925	169	0	0	3	0	181866	3	0
0	0	0	0	31	28	4926	169	0	0	3	0	204427	3	0
0	0	0	0	17	28	4927	169	0	1	3	0	177106	3	0
0	0	0	0	20	28	4928	169	0	0	3	0	188013	3	0
0	0	0	0	2	28	4929	169	0	0	3	0	6971	3	0
0	0	0	0	11	28	4930	169	0	0	3	0	192565	3	0
0	0	0	0	16	28	4931	169	0	0	3	0	198352	3	0
0	0	0	0	24	29	4932	169	0	0	3	0	204762	3	0
0	0	0	0	21	29	4933	169	0	0	3	0	203775	3	0
0	0	0	0	41	29	4934	169	0	0	3	0	210004	3	0
0	0	0	0	1	0	4935	171	0	1	3	0	47903	3	0
0	0	0	0	26	3	4936	171	0	1	3	0	202316	3	0
0	0	0	0	3	4	4937	171	0	1	3	0	24932	3	0
0	0	0	0	15	6	4938	171	0	1	3	0	199383	3	0
0	0	1	0	25	7	4939	171	0	1	3	0	146963	3	0
1	1	1	1	5	9	4940	171	0	1	3	0	46826	3	0
0	0	0	0	2	11	4941	171	0	1	3	0	17605	3	0
0	0	0	0	17	12	4942	171	0	1	3	0	190671	3	0
0	0	0	0	33	16	4943	171	0	1	3	0	189272	3	0
0	0	0	0	13	18	4944	171	0	1	3	0	210126	3	0
0	0	0	0	9	25	4945	171	0	1	3	0	184290	3	0
0	0	0	0	22	28	4946	171	0	0	3	0	205084	3	0
0	0	0	0	4	28	4947	171	0	0	3	0	138880	3	0
0	0	0	0	7	28	4948	171	0	0	3	0	102356	3	0
0	0	0	0	10	28	4949	171	0	1	3	0	183344	3	0
0	0	0	0	18	28	4950	171	0	0	3	0	199661	3	0
0	0	0	0	14	28	4951	171	0	1	3	0	198193	3	0
0	0	0	0	8	28	4952	171	0	1	3	0	192660	3	0
0	0	0	0	35	28	4953	171	0	0	3	0	205086	3	0
0	0	0	0	23	28	4954	171	0	0	3	0	181205	3	0
0	0	0	0	21	28	4955	171	0	0	3	0	192557	3	0
0	0	0	0	27	28	4956	171	0	0	3	0	201539	3	0
0	0	0	0	29	28	4957	171	0	0	3	0	210153	3	0
0	0	0	0	19	29	4958	171	0	0	3	0	210155	3	0
0	0	0	0	30	29	4959	171	0	0	3	0	177455	3	0
0	0	0	0	1	0	4960	175	0	1	3	0	115533	3	0
0	0	0	0	32	3	4961	175	0	1	3	0	183614	3	0
0	0	0	0	25	4	4962	175	0	1	3	0	171919	3	0
0	0	0	0	5	6	4963	175	0	1	3	0	12940	3	0
0	0	0	0	34	7	4964	175	0	1	3	0	193352	3	0
0	0	0	0	8	23	4965	175	0	1	3	0	177553	3	0
0	0	0	0	7	13	4966	175	0	0	3	0	164211	3	0
0	0	0	0	4	15	4967	175	0	1	3	0	155408	3	0
0	0	0	0	11	27	4968	175	0	1	3	0	148138	3	0
0	0	0	0	10	18	4969	175	0	1	3	0	136138	3	0
1	1	0	1	12	25	4970	175	0	1	3	0	189068	3	0
0	0	0	0	35	28	4971	175	0	0	3	0	190243	3	0
0	0	0	0	40	28	4972	175	0	1	3	0	179645	3	0
0	0	0	0	31	28	4973	175	0	1	3	0	203030	3	0
0	0	0	0	15	28	4974	175	0	0	3	0	186912	3	0
0	0	0	0	38	28	4975	175	0	0	3	0	49170	3	0
0	0	0	0	29	28	4976	175	0	1	3	0	167413	3	0
0	0	0	0	36	28	4977	175	0	0	3	0	177886	3	0
0	0	0	0	27	28	4978	175	0	0	3	0	206511	3	0
0	0	0	0	19	28	4979	175	0	0	3	0	189431	3	0
0	0	0	0	3	28	4980	175	0	0	3	0	184820	3	0
0	0	0	0	18	28	4981	175	0	0	3	0	197241	3	0
0	0	0	0	30	28	4982	175	0	0	3	0	202559	3	0
